t,y_numerical,y_analytical,error
3.2799999999999523,-0.5457146641919387,-0.5453872972807408,0.00032736691119794603
3.284999999999952,-0.5479382757914664,-0.5476052495466661,0.00033302624480024967
3.289999999999952,-0.5501472582985035,-0.5498085756952468,0.0003386826032567569
3.294999999999952,-0.5523415611419232,-0.5519972253118359,0.0003443358300873056
3.299999999999952,-0.5545211340943227,-0.5541711483254157,0.00034998576890699074
3.3049999999999518,-0.5566859272733954,-0.5563302950099657,0.0003556322634297171
3.3099999999999516,-0.558835891143294,-0.5584746159858198,0.0003612751574741946
3.3149999999999515,-0.5609709765159836,-0.5606040622210177,0.00036691429496593653
3.3199999999999514,-0.5630911345525863,-0.5627185850326437,0.0003725495199425888
3.3249999999999513,-0.5651963167647159,-0.5648181360881583,0.00037818067655759346
3.329999999999951,-0.5672864750158042,-0.5669026674067196,0.00038380760908462985
3.334999999999951,-0.5693615615224163,-0.5689721313604948,0.00038943016192150015
3.339999999999951,-0.5714215288555586,-0.5710264806759651,0.0003950481795935712
3.344999999999951,-0.5734663299419754,-0.5730656684352162,0.0004006615067592145
3.349999999999951,-0.5754959180654373,-0.5750896480772245,0.000406269988212804
3.3549999999999507,-0.5775102468680199,-0.5770983733991311,0.0004118734688888237
3.3599999999999506,-0.5795092703513725,-0.5790917985575059,0.00041747179386653066
3.3649999999999505,-0.5814929428779777,-0.5810698780696042,0.0004230648083735078
3.3699999999999504,-0.5834612191724017,-0.5830325668146119,0.0004286523577897716
3.3749999999999503,-0.585414054322534,-0.5849798200348819,0.00043423428765210215
3.37999999999995,-0.5873514037808186,-0.5869115933371608,0.00043981044365781763
3.38499999999995,-0.5892732233654749,-0.5888278426938063,0.00044538067166866036
3.38999999999995,-0.591179469261709,-0.5907285244439937,0.00045094481771523753
3.39499999999995,-0.5930700980229152,-0.5926135952949148,0.000456502728000463
3.3999999999999497,-0.5949450665718687,-0.5944830123229644,0.0004620542489043311
3.4049999999999496,-0.5968043322019068,-0.5963367329749196,0.0004675992269871365
3.4099999999999495,-0.5986478525781016,-0.5981747150691075,0.000473137508994137
3.4149999999999494,-0.600475585738423,-0.5999969167965642,0.00047866894185877307
3.4199999999999493,-0.6022874900948908,-0.6018032967221832,0.00048419337270755314
3.424999999999949,-0.6040835244347179,-0.6035938137858549,0.0004897106488630509
3.429999999999949,-0.6058636479214432,-0.605368427303594,0.0004952206178492347
3.434999999999949,-0.6076278200960544,-0.6071270969686609,0.0005007231273935764
3.439999999999949,-0.6093760008781015,-0.6088697828526689,0.0005062180254326032
3.4449999999999488,-0.6111081505667995,-0.6105964454066845,0.0005117051601150058
